text,keywords
"对南钢 高炉 的 炉墙 结厚 与 结瘤 的 原因 进行 了 分析 , 并 提出 了 预防 炉墙 结厚 与 结瘤 的 措施 .",高炉_结厚_结瘤
"春秋时期 , 诸侯 会盟 既 是 推行 强权政治 的 重要 形式 , 也 是 解决 诸侯 邦国 之间 的 矛盾 和 冲突 、 调整 各个 政治 集团 关系 的 主要 手段 . 在 这 一 宗教 礼仪 思想观念 尚 占据 重要 地位 的 特定 时期 , 会盟 活动 与 争霸 战争 不仅 构勒 与 显示 了 历史 过程 中 特有 色调 与 节奏 , 演绎 与 展现 了 社会秩序 再 构建 下 政治 、 军事 、 外交 的 纵横捭阖 、 折冲尊俎 , 而且 深刻影响 了 军事 战略思想 以及 战争 观 的 变化 发展 , 是 中国 军事史 上 一个 值得 深入研究 的 承上启下 、 具有 特色 的 历史 时期 .",会盟_争霸_战争_礼仪_军事
"1997 年 ～ 2000 年 , 开展 < 种猪场 疫病 监测 和 净化 技术 研究 > 科研项目 , 对 我省 22 家 种猪场 饲养 的 16   510 头 种猪 进行 猪瘟 、 猪 生殖 - 呼吸 综合征 、 猪伪 狂犬病 、 细小 病毒 病 、 猪 乙型 脑炎 、 猪 布鲁氏菌 病 6 种 猪繁殖 障碍性 疾病 疫病 为主 的 血清学 疫病 监测 和 净化 工作 . 已有 19 家 种猪场 达到 猪 疫病 净化 合格 场 标准 , 净化 淘汰 血清学 阳性 猪 1   756 头 , 其 检出 血清学 阳性率 降低 到 0.2% , 22 家 种猪场 猪 布鲁氏菌 病 已经 得到 净化 . 经在 全省 种猪场 推广应用 , 使种 猪繁殖 障碍性 疾病 发病率 平均 下降 10% , 减少 仔猪 损失 192   000 头 .",种猪场_疫病_监测_净化
"对 纤维状 样品 的 测色 方法 进行 了 深入 的 研究 , 并 自制 了 测试 装置 ; 对 测试 装置 存在 的 系统误差 进行 了 分析 , 并 指出 了 光学镜片 的 镜面反射 是 产生 误差 的 主要 原因 . 在 此基础 上 , 推导 出 修正 公式 , 使 修正 后 的 表观 反射率 与 样品 的 实际 表观 反射率 相一致 .",测试_测色_样品_装置
"在 当今 的 研究 开发 、 设计 、 制造 和 建设 中 , "" 网络 "" 、 "" 容错 "" 和 "" 安全 "" 是 三个 不同 的 领域 , 但是 它们 相互 交叉 , 密不可分 . 三个 领域 的 研究 工作者 需要 协同 合作 , 才能 达到 用户 对 安全可靠 的 实用 要求 . 该文 用 若干 具体 技术 问题 说明 这种 交叉 和 融合 . 这一 趋势 从 国际 研究 与 发展 中看 得 越来越 清楚 , 需要 引起 国内 专家 和 管理 部门 的 重视 .",网络_容错_安全
"直隶 是 晚清时期 全国 灾害 最 严重 的 省份 之一 , 其 自然灾害 的 发生 频率 位居 全国 之首 . 本文 分三 部分 探讨 了 晚清 直隶 灾荒 的 时空 分布 规律 、 影响 及 减灾 措施 . 第一 部分 , 主要 以 水旱灾 为例 , 从 其 时间 、 空间 分布 特征 来 论述 晚清 直隶 灾荒 的 严重性 . 第二 部分 , 阐述 晚清 直隶 灾荒 不仅 造成 社会 经济 的 衰退 , 人员 的 流徙 或 死亡 , 而且 还 引起 了 人们 心理 的 震荡 , 从而 造成 了 社会秩序 的 紊乱 , 激化 了 社会 矛盾 . 第三 部分 , 探寻 晚清 直隶 减灾 的 措施 , 尽管 减灾 措施 在 传统 的 备荒 救灾 基础 上 又 有 新 的 发展 , 其 实施 也 在 一定 程度 上 取得 了 成效 , 但 总体 上 效果 不佳 .",晚清_直隶_自然灾害_减灾
"  日本 走 的 是 在 小规模 家庭 农场 的 基础 上 , 逐步 实现 农业 产业化 、 现代化 的 道路 . 之所以 能 在 不利 的 农业 资源 秉赋 和 基础 上 实现 农业 的 产业化 , 日本政府 采取有效 的 宏观政策 以及 一系列 配套措施 起 了 重要 作用 , 笔者 就此 作些 简要 分析 .",农业_产业化_宏观政策
"通过 参与 实施 、 收集 和 整理 大树 移栽 技术 的 有关 资料 , 从 选树 、 起树 、 运输 到 栽植 、 管理 等 方面 , 对 榕树 大树移植 技术 要点 进行 了 探讨 .",榕树_大树移植
"蒲公英 是 一种 重要 的 常用 中草药 , 不仅 在 临床 上 有 清热解毒 、 利胆 保肝 等 疗效 , 而且 还是 日常生活 中 人们 喜食 的 绿色蔬菜 . 目前 国内外 根据 蒲公英 的 药用价值 开发 出 了 一系列 的 保健品 、 药品 和 化妆品 . 本文 以 公开 发表 的 文献 及 专利 为 依据 , 对 蒲公英 产品开发 的 相关 研究 进行 综述 , 从而 为 蒲公英 产品 的 进一步 开发利用 提供 借鉴 和 参考 .",蒲公英_药用价值_产品开发
"在 教师 专业 发展 领域 , 教师 反思 的 方法 呈现出 强烈 的 语言 活动 化 倾向 . 语言 活动 之 于 教师 反思 过程 的 价值 币口 意义 受到 越来越 多 的 关注 , 教师 反思性 语言 的 形态 应 作为 此类 研究 的 基础 而 首先 得到 探讨 . 循此 思路 , 本文 对 三种 反思性 语言 分别 予以 分析 , 力图 呈现 其 各自 的 形态 、 特点 和 功能 , 希望 为 后续 研究 提供 一定 的 框架 .",教师_反思_语言
从 生产 实际 出发 ， 介绍 日光温室 越冬 茬 黄瓜 栽培技术 ， 为 铜 山区 日光温室 黄瓜 生产 的 标准化 、 无公害 化 提供 了 技术 支撑 。,日光温室_黄瓜_栽培技术
"抗日战争 时期 陈毅 在 华中 敌后 创造性地 贯彻执行 党 的 抗日 民族 统战 方针政策 , 形成 一套 独具特色 的 统战工作 方法 , 在实践中 丰富 了 党 的 统一战线 理论 . 对 地方 实力派 , 利用 矛盾 , 求同存异 , 共同 抗敌 御侮 ; 与 开明 士绅 、 民族 资产阶级 的 代表 广交朋友 , 真诚相待 , 赢得 了 他们 的 理解 、 同情 和 支持 ; 对 国民党 顽固派 采取 革命 的 两面 政策 , 维护 抗日民族统一战线 .",陈毅_抗日战争_统战工作
"  2003 年 6 月 , 海林 林业局 三十五 林场 一 马匹 突患马 焦虫病 , 现将 诊治 过程 报道 如下 .",焦虫病_林业局_诊治_马匹_林场_海林
"近年来 , 香橼 成为 一些 地区 新兴 的 城市绿化 树种 , 其 虫害 现象 日益 显现 . 对此 , 以 江苏 靖江 为例 , 对 行道树 香橼 的 主要 虫害 开展调查 , 并 提出 防治 措施 , 以 确保 绿化 景观 效果 .",香橼_虫害_防治
"针对 目前 "" 媒介 "" 概念 使用 混乱 的 情况 , 本文 从 词源 角度 对 其 加以 概念 辨析 , 运用 传播学 理论 阐明 媒介 在 传播 结构 中 的 地位 和 作用 , 并 指出 目前 一般 意义 上 的 "" 媒介 "" 即 为 大众 传播媒介 , "" 媒介 "" 的 多义性 , 是 造成 概念 使用 混乱 的 根源 , 在 使用 这一 概念 时应 自觉 加以 必要 的 界定 .",媒介_传播_概念
"本 试验 对 金沙江流域 现有 的 5 个 甘薯 地方 良 种种 薯 的 萌芽 习性 进行 了 比较 研究 , 结果表明 , 这些 品种 种薯 萌芽 能力 均 低于 对照 品种 徐薯 18 , 从 播种 到 出苗 的 平均气温 变动 在 17.6 ～ 18.6 ℃ 之间 , 有效积温 变化 在 137.0 ～ 291.5 度 · 日 范围 . 因而 , 在 推广 这些 甘薯 地方 良种 时 , 应适当 提早 育苗 播种 时间 , 以 保证 大田 甘薯 的 适时 早 插 , 夺取 甘薯 高产 与 稳产 .",甘薯_种薯_萌芽_习性
"通过 对 武汉市 504 户 居民 的 抽样调查 , 研究 当前 城市居民 的 社区 归属感 . 结果 发现 : 居民 对 社区 的 整体 评价 和 满意度 较 高 ; 居民 对 所处 社区 有 较 强 的 依恋 感 ; 居民 对 其他 社区 成员 的 熟识 度 较 高 , 对 邻里关系 最为 满意 . 但是 , 也 有 一些 社区 忽略 培养 居民 归属感 .",城市居民_社区_归属感_武汉市_邻里关系_抽样调查_满意度_评价_培养
简述 了 左权县 核桃 生产 的 现状 ， 列举 了 目前 核桃 生产 中 存在 劣质 低产 、 管理 粗放 、 新品种 普及率 低 以及 科技 方面 的 问题 ， 提出 了 发展 左权 核桃 的 生产 建议 。,左权_核桃_现状_建议
"二战 后 , 澳 、 美在 如何 使用 马努斯 基地 问题 上 出现 较大 分歧 并 最终 导致 合作 计划 的 流产 , 其中 原因 是 多方面 的 . 澳大利亚 自主 意识 的 增强 、 对 战后 美国 对外 战略 的 判断 失位 以及 在 英美 之间 奉行 平衡 政策 ; 美国 大国 意识 的 膨胀 、 传统 孤立主义 的 影响 以及 其 对 欧洲 事态 的 关注 等 是 造成 这种 结局 的 主要 原因 . 澳美 防务 合作 虽然 因此 而 搁浅 , 但 澳方 发展 与 美 双边关系 尤其 是 防务 合作 的 决心 则 愈加 坚定 .",澳大利亚_美国_马努斯
"  扁桃体炎 属 中医学 "" 乳蛾 "" 范畴 , 是 指以 咽痛 或 异物感 不适 , 喉核 红肿 , 表面 或 有 黄白 脓点 为 主要 特征 的 咽部 疾病 , 以 儿童 及 青年 为 多 见 . 现 就 近年来 中医药 治疗 扁桃体炎 的 研究进展 综述 如下 .",中医药_扁桃体炎_综述
"元杂剧 是 中国戏曲 中 最早 成熟 的 一种 样式 . 但 在 进入 明清 时期 后 , 其 文体 蜕变 严重 以至于 失去 其内 在 的 规范 , 在 文人 为主 的 作者群 手里 渐渐 向 传统 诗词 回归 , 终与 之渐 不可 分 : 它 情节 淡化 , 长于 直接 展现 剧中人 的 内心世界 和 作者 的 观念 , 因而 具有 强烈 的 抒情 色彩 ; 它 不但 继承 了 传统 诗词 情景交融 的 写法 , 且 语言 也 严重 的 诗 文化 , 因而 创造 了 诗词 般的 含蓄 悠远 的 意境 . 它 实际上 成为 了 一种 介于 传统 诗词 和 正规 戏曲 之间 的 一种 文体 . 对于 这种 变体 的 研究 因而 具有 重大 的 意义 .",文体_抒情_意境_语言
"  明末 思想家 顾炎武 讲 : "" 人生 富贵 驹 过隙 , 唯有 荣名寿 金石 . "" 古罗马 警句 说 : "" 荣誉 是 人生 的 第二 遗产 . """,荣誉_人生_思想家_古罗马_遗产_警句_金石
"针对 我国 目前 马铃薯 机械化 生产 方法 和 标准 不 一 、 产量 差距 大 和 产品品质 层次 不齐 等 问题 , 在 全国 范围 内 , 对 马铃薯 主产区 ( 包括 青海高原 地区 、 宁夏 南部 山区 、 甘肃 中部 地区 、 内蒙 地区 、 云南 山区 、 黑龙江 地区 、 辽 西北 丘陵 山区 、 陕西 榆林地区 、 山西 地区 等 ) 的 栽培 农艺 和 机械化 生产方式 进行 调查 , 对 主要 信息 如 生产 现状 、 气候 条件 、 调研 区域 分布 、 栽培 制度 、 种植 模式 、 经济 发展 状况 、 农田 状况 、 土壤 状况 、 播前 整地 情况 、 马铃薯 生育期 内 水分 与 肥料 需求 状况 、 机械化 播种 和 收获 情况 等 进行 统计分析 , 总结 出 目前 国内 马铃薯 机械化 生产 作业 流程 和 规范 , 对 马铃薯 主产区 的 标准化 生产 有 一定 指导作用 , 为 今后 马铃薯 机械化 生产 机具 的 研制 提供 参考 .",马铃薯_栽培_农艺
"在 与 文学 有关 的 活动 中 , 电影 奥斯卡奖 既 表现 出其 权力 装置 的 机制 , 也 体征 文字 艺术 与视 听觉 艺术 融汇 出 的 现代 精神 景观 . 奥斯卡 充分 吸收 文学 的 可用 资源 , 包括 类型 性文学 和 严肃 文学 贡献 的 题材 与 故事 , 保持 其 大致 的 价值 与 认知 标准 . 文学 不时 修正 和 刺痛 电影 的 大众化 迎合 性 天性 , 遏止 电影 在 精美 灯光 、 蒙太奇 、 混音 、 色彩 诱惑 下 的 快感 滑落 . 这些 都 显示 出 电影 与 文学 这 两个 重要 艺术 与 媒介 形式 之间 的 微妙 关系 .",电影_奥斯卡_文学_权力
"真实 是 新闻 的 生命 , 记者 报道 的 事实 主要 来自 于 消息 源 或曰 信源 , 记者 的 主要 任务 是 通过 引用 信源 描述 那些 读者 无法 亲眼看见 的 新闻 事物 、 人物 的 行为 和 文件 公告 等 . 因此 , 正确 的 消息来源 观念 便 成为 合格 记者 的 首要 操守 . 本文 针对 英国广播公司 在 凯利 事件 中 对 匿名 消息来源 的 不当 处理 , 探讨 消息来源 的 使用 现状 、 使用 原则 和 规范 手段 .",消息来源_匿名_规范
"福费廷 作为 一种 灵活 、 简便 、 有效 的 融资 方式 , 在 国际 市场 上 发展 非常 迅速 . 开展 福费延 业务 对 推进 我国 出口 结构 的 优化 、 改善 企业 资金 流动 状况 和 加速 我国 银行 国际化 的 进程 都 有着 重要 作用 , 是 我国 贸易 融资 发展 的 必然趋势 . 目前 , 外资银行 也 有意 在 我国 推广 这种 业务 , 因此 开始 了 外资银行 与 中资银行 抢占 我国 福费廷 业务 制高点 的 争夺战 .",福费廷_外资银行_中资银行
"彝族 是 我国 源远流长 的 古老 文明 民族 之一 ; 彝文 是 我国 源远流长 的 民族 古文字 之一 ; 彝 文献 是 我国 源远流长 的 民族 古文献 之一 . 我们 今天 之所以 还 能 知道 彝族 古代文明 吏 , 还 能 知道 彝族 古代 文明史 的 经济 、 文化 和 政治 , 主要 是 凭藉 彝文 和 彝 文献 记载 . 总共 6 卷 , 长达 3000 余页 国家 社科 基金项目 纸书 彝文 文献 研究成果 , 只用 了 6 张 光盘 就 将 其 全部内容 收录 其中 . 通过 这一 实践 , 使 我们 深刻 认识 到 . 数字化 对 民族 文献 保护 和 民族 文献 研究 有 极大 的 作用 和 科学 意义 .",文献_数字化_实践
"祁连山 干旱 山地 由于 水热 关系 不 协调 , 造林 难度很大 . 采取 覆盖 措施 造林 可 极大地提高 造林 成活率 . 试验 结果表明 : 采用 地膜覆盖 造林 , 不仅 可以 减少 土壤水分 的 蒸发 , 保持 土壤湿度 , 提高 土壤温度 , 而且 覆盖 地膜 造林 可较 对照 提高 造林 成活率 24.2% , 同时 乡土 灌木 移栽 后 穴 内 覆盖 草皮 可较 对照 提高 造林 成活率 6% ～ 9% .",覆盖_地膜_草皮_造林_成活率
"本文 研究 了 表观粘度 法 作为 食用 高分子 复配 增效 作用 鉴别 判据 的 适用性 . 常用 的 判据 有 简单 的 浓度 加和法 和 粘度 加和法 . 当 二元 体系 的 浓度 指数 都 大于 1 时 , 粘度 加和法 得到 的 结果 小于 浓度 加和法 . 当 二元 体系 的 浓度 指数 都 小于 1 时 , 粘度 加和法 得到 的 结果 大于 浓度 加和法 . 当 二元 体系 的 浓度 指数 一个 大于 1 , 一个 小于 1 时 , 粘度 加和法 的 结果 在 一定 浓度 范围 大于 浓度 加和法 , 在 其他 浓度 范围 内 小于 浓度 加和法 . 当 二元 体系 的 浓度 指数 都 等于 1 时 , 浓度 加和法 和 粘度 加和法 的 结果 一致 .",表观粘度_复配_增效
"布朗族 是 云南省 从 原始社会 形态 直接 跨入 社会主义 的 "" 直过 民族 "" 之一 , 也 是 全国 人口 较 少 民族 之一 . 和 全国 人民 一道 在 2020 年 以前 实现 全面 小康社会 目标 , 也 是 该 "" 直过 民族 "" 需要 完成 的 重大 历史 任务 . 尽管 该 少数民族 在 全面 建设 小康社会 过程 中 具有 了 一定 的 现实 基础 , 但 还 面临 着 许许多多 需要 解决 的 棘手 问题 . 党和政府 只有 从 布朗族 的 实际 出发 , 针对 该 民族 面临 的 主要 问题 , 采取 各种 具体 对策 措施 , 才 有 可能 帮助 该 民族 推进 全面 建设 小康社会 的 进程 .",布朗族_小康社会_问题_对策
"目的   探讨 颌面部 骨折 内 固定 术后 并发症 的 出现 原因 、 防治 手段 . 方法   对 南京医科大学 附属 淮安 一院 口腔科 3 年来 23 例 颌面部 骨折 内 固定 术后 出现 并发症 患者 进行 回顾 分析 , 寻找 可能 原因 及 解决办法 . 结果   17 例 患者 出现 感染 , 3 例 患者 出现 面神经 损伤 症状 , 3 例 患者 出现 严重 并发症 , 经 对症 处理 后 完全恢复 或 症状 改善 . 结论   严格 掌握 手术 适应 证 、 手术 时机 , 控制 感染 , 明确 内 固定 板 数量 、 位置 , 可以 有效 的 预防 颌面 骨折 术后 并发症 .",颌面部_骨折_并发症
"本科生 毕业论文 质量 呈 逐年 下滑 趋势 , 引发 本科生 毕业论文 “ 存 与 废 ” 的 讨论 . 受 社会风气 和 各种 干扰 因素 的 影响 , 本科生 毕业论文 敷衍了事 、 抄袭 剽窃 现象 严重 . 研究 表明 , 对 教学内容 和 教学模式 作 适当 的 改革 , 建立 本科生 论文 质量 监控 体系 , 对 论文 写作 过程 进行 事前 、 事中 和 事后 管理 , 有助于 保证 本科生 毕业论文 质量 .",毕业论文_质量_因素_监控
"人类 社会 的 任何 一种 语言 总是 同时 具有 民族性 和 社会性 . 随着 社会 经济 文化 的 发展 以及 各 民族 之间 相互 联系 的 密切 , 语言 的 民族性 渐趋 减弱 , 而 社会性 渐趋 增强 . 文章 论述 了 语言 的 民族性 与 社会性 的 关系 问题 , 对 "" 汉语 普通话 "" 和 "" 国家 通用 的 普通话 "" 等 说法 提出 了 质疑 , 认为 应该 正确理解 宪法 关于 "" 国家 推广 全国 通用 的 普通话 "" 的 规定 , 使 全国 推广 普通话 的 工作 取得 更大 成绩 .",语言_民族性_社会性
"以 引进品种 尼克 红鸡 为 研究 对象 , 对 制备 禽类 染色体 的 外周血 淋巴细胞 培养 法 、 羽髓法 和 改进 的 骨髓 法 进行 了 比较 研究 . 结果表明 : ( 1 ) 外周血 淋巴细胞 培养 法和羽髓 细胞培养 法 制备 染色体 均 未 获得成功 , 因 其 操作 复杂 , 技术 条件 要求 高 , 周期长 , 成本 高 , 可能 不 适宜 于 禽类 的 染色体 制备 . ( 2 ) 直接 羽髓法 和 改进 的 直接 骨髓 法 以及 骨髓 短期 孵育 法 却 获得 了 成功 , 由于 操作 简便 , 周期短 , 成本低 , 适宜 于 禽类 的 染色体 制备 .",禽类_染色体_制备
"总结 36 例 鼻咽癌 放疗 患者 的 护理 经验 . 放疗 期间 密切 观察 病情 , 尽早 做好 护理 工作 并 积极 采取相应 的 护理 措施 , 减轻 患者 的 身心 痛苦 , 预防 并发症 的 发生 是 完成 放疗 计划 的 关键 .",鼻咽癌_放疗_护理
"受 观念 、 立法 、 司法 实践 等 多重 因素 影响 , 量刑 监督 是 检察机关 诉讼 活动 法律 监督 的 一个 薄弱环节 , 因而 应从 实体 和 程序 两 方面 推进 量刑 监督制度 的 构建 : 实体 上 , 应由 全国人大常委会 以 立法 解释 的 形式 统一 发布 量刑 标准 , 作为 法院 量刑 和 检察机关 量刑 监督 统一 适用 的 依据 ; 应 深化 量刑 方法 改革 , 完善 量刑 情节 适用 , 进一步 规范 法官 的 量刑 裁量权 . 程序 上 , 新 刑事诉讼法 在 法庭 审理 程序 中 增加 了 量刑 的 内容 , 量刑 程序 相关 的 配套 制度 应 及时 跟进 .",检察机关_量刑_监督
"杜威 在 晚年 认为 教师 负有 三大 责任 : 其一 , 促进 社会变革 , 建设 更 公正 、 更人道 的 民主 社会 ; 其二 , 培养 有 批判 精神 的 现代 理性 公民 ; 其三 , 传授 丰富 的 知识 , 并 激发 学生 的 知识 兴趣 . 杜威 在 赋予 教师 艰巨 责任 的 同时 , 也 认识 到 没有 自由 就 没有 责任 , 因而 教师 自由 非常 必要 . 他 认为 教师 自由 是 教育 的 个人 权利 、 公民权利 和 专业 权利 的 统一体 . 从 杜威 晚年 的 教师 责任 观中 可 得出 三点 结论 : 其一 , 杜威 的 教师 责任 观 和 自由 观 反映 了 美国 的 《 圣经 》 传统 、 共和 主义 传统 和 现代 个人主义 传统 的 协调 ; 其二 , 自由 与 责任 的 一致 才 是 真正 的 尊师重教 ; 其三 , 杜威 赋予 教师 创造 未来 的 责任 过重 , 敬重 过去 的 责任 太轻 .",杜威_教师_责任_自由
"本文 在 论述 全运会 历史沿革 和 构建 "" 和谐社会 "" 的 由 来 及 内涵 的 基础 上 , 深入 、 细致 的 分析 了 全运会 对 构建 "" 和谐社会 "" 的 功效 .",全运会_构建_和谐社会_功效
"  这是 一个 再 普通 不过 的 法国 早晨 , 或 阴雨 霏霏 , 或 阳光 曦 暖 , 但 对于 新学年 伊始 第一天 的 教授 们 来说 却 有点 惴惴不安 , 他们 准备 良久 的 课程计划 , 就 将要 在 学校 会议厅 的 众目睽睽 下 , 通过 自己 的 推介 以 期待 学生 们 的 垂青 .",学生_法国_课程计划_会议厅_阳光_学校
"本文 对 原发性 痛经 和 继发性 痛经 进行 辨证 分析 , 采用 "" 热则 清 之 , 治 从 少阳 阳明 ; 寒则 温 之 , 治 从 肝肾 "" 的 原则 , 施以 针灸 治疗 , 取得 良好 效 ?",针灸_痛经
"中国 古代 的士 、 士人 即 是 知识分子 、 知识 阶层 , 他们 是 中国 古代 社会 基本 价值 、 准则 ( 道 ) 的 坚守 、 维护者 , 因而 具有 自觉 的 使命感 、 责任感 , 以 “ 任重道远 ” 自策 、 自勉 . 中国 古代 士人 的 使命感 、 责任感 主要 表现 在 文化 传承 、 社会 批判 、 道德 教化 、 匡救 社会 危机 诸 方面 . 中国 古代 士人 的 使命感 、 责任感 为 近代 以来 的 中国 知识分子 所 继承 , 但 与 古代 传统 士人 相比 , 中国 近代 以来 新型 知识分子 的 社会 使命感 、 责任感 又 有 了 新 的 内容 、 要求 .",士人_使命感_责任感
"网络 社会 的 崛起 和 发展 深刻 地 改变 着 现实 社会 , 也 产生 了 所谓 "" 网络 道德 问题 "" . 网络 本身 的 工具性 、 虚拟性 特征 是 产生 网络 道德 问题 的 客观原因 . 网络 道德 的 核心 是 网民 利益 , 基本 原则 是 资源共享 , 而 智慧 、 克制 和 爱心 , 则 是 网络 道德 的 主要 内容 .",网络_道德_核心_原则
"红卫兵 研究 如同 知青 研究 一样 , 应 纳入 青运史 研究 的 范畴 和 视野 ; 或者说 , 青运史 研究 应 吸纳 红卫兵 研究 的 课题 有关 内容 , 这 也 是 自身 学科 的 拓展 和 开掘 的 需要 . 由此 , 本文 列出 上海 接待 外省市 红卫兵 的 五个 阶段 , 以示 提议 和 思考 .",上海_接待_外省市_红卫兵_知青_学科_视野_课题_范畴
"在 对 中西 管理 人性 假设 及其 管理 方式 进行 比较 的 基础 上 , 阐述 了 中西 管理 融合 的 趋势 . 笔者 认为 , 东西方 管理 思想 并 无 根本 冲突 , 只是 追求 的 方向 的 主次 有 差别 , 东方 主要 追求 和谐 , 西方 主要 追求 卓越 . 在 经济 全球化 和 世界 一体化 的 现实状况 下 , 卓越 与 和谐 的 逐步 统一 已 是 历史 发展 的 必然 .",管理_人性_和谐_卓越
"帝制 运动 开始 后 , 英国 认为 现阶段 不能 实行 帝制 , 英国 不会 支持 , 帝制 问题 可 推迟 到 欧战 结束 后 进行 . 帝制 运动 进入 快速 发展 阶段 后 , 英国 实施 两面 政策 : 一方面 响应 日本 号召 , 联合 对 袁世凯 政府 进行 劝告 , 另一方面 准备 从速 承认 帝制 . 袁世凯 宣布 帝制 后 , 英国 经历 了 从 要求 立即 承认 帝制 到 观望 到 赞成 取消 帝制 的 态度 变化 过程 . 英国 在 袁世凯 和 护国军 之间 保持中立 . 袁世凯 取消 帝制 后 , 英国 对 帝制 取消 后 的 乱象 持 不 干涉 态度 .",英国_袁世凯_帝制
"儒家 思想家 , 尤其 是 孔子 和 孟子 , 本质 上 是 将 德政 和 人治 紧密联系 起来 了 . 德政 和 德治 的 思想 , 原本 并非 人治 的 同义词 , 但 儒家 的 德治 和 德政 思想 为什么 导致 了 人治 的 结果 ? 人们 为什么 自觉 不 自觉 地 将 德治 与 人治 等 而视 之 ? 本文 试图 从 儒家 德治 思想 的 本源 、 儒家 德治 导致 人治 的 根本原因 、 古今 德治 依赖 的 社会制度 的 根本 分野 等 方面 回答 : 究竟 是 儒家 的 德治 思想 导致 了 人治 、 等同于 人 治 , 还是 中国 古代 实际 的 社会 政治 制度 造成 了 儒家 的 德治 思想 与 人治 思想 难以 分离 或者 不可 分离 的 状况 .",儒家_德治_人治_社会制度
"自 20 世纪 80 年代 以来 , 以 信息技术 为 代表 的 后 技术 , 发展 迅速 , 深刻影响 到 社会 各个领域 . 技术 变革 给 社会 造成 的 影响 非常复杂 , 涉及 到 政治 、 经济 、 艺术 、 思想 、 观念 等 . 艺术 也 深受 其 影响 , 包括 艺术 格局 的 变化 、 意义 的 转变 , 以及 与 社会 、 经济 、 政治 存在 千丝万缕 的 联系 . 连同 技术 与 艺术 的 多变 , 可以 用 “ 多样性 ” 来 概括 这些 特征 . 考察 技术 进步 的 三个 阶段 , 会 发现 在 常数 和 变数 上 , 技术 同 艺术 之间 存在 着 极大 的 对应 关系 . 简言之 , 多样性 的 统一 .",技术_艺术_影响
"据统计 , 当前 我国 有 2.5 亿 农民工 , 但 参加 社会 养老保险 的 不 超过 3000 万人 . 调查 发现 , 许多 企业 不 愿意 为 农民工 购买 养老保险 , 农民工 自己 也 不 购买 养老保险 , 其中 一个 重要 原因 就是 我国 的 养老保险 制度 不 健全 . 所以 , 本文 从 建立健全 我国 农民工 养老保险 制度 出发 , 阐述 农民工 养老保险 的 现状 、 存在 的 问题 以及 解决 的 方法 和 途径 .",农民工_养老保险
"时间 隐喻 表征 的 研究 至今 仍 相当 薄弱 . 本文 对 时间 隐喻 表征 的 研究成果 进行 了 综述 , 介绍 了 时间 隐喻 表征 的 结构 、 性质 和 功能 、 影响 时间 隐喻 表征 形成 的 因素 等 方面 的 研究 , 并 对 目前 研究 的 局限性 以及 今后 的 研究 方向 做 了 进一步 的 讨论 .",时间_隐喻_表征
"吴樾 提倡 的 排外 必 先 排满 , 排满 必须 革命 , 革命 必 先 暗杀 , 暗杀 必先 杀 出洋 考察 宪政 的 五 大臣 皆 连锁 相因 . 究其 实质 为 反帝 、 反封建 ; 论其 目的 乃 救亡 、 民主 、 富强 ; 暗杀 与 革命 均 为 手段 . 吴樾 的 革命实践 , 证实 了 他 是 民主革命 的 英雄人物 .",排满_革命_暗杀
"随着 我国 国民经济 的 快速 发展 , 广大 人民 群众 对于 园林绿化 的 要求 越来越 高 , 工业区 属于 高 污染区 , 加强 工业区 绿化 养护 管理 尤为重要 , 能够 大幅度 缓解 污染 和 粉尘 . 本文 结合 笔者 的 工作 经验 , 从 多方面 就 如何 加强 工业区 绿化 养护 管理 进行 了 较为 深入 的 探讨 , 提出 了 自己 的 建议 和 看法 , 具有 一定 的 参考价值 .",工业区_绿化_养护_管理
"近年来 , 国家有关 部门 就 如何 加强 农村 财务 规范化 管理 制定 出台 了 一些 相关 法规 政策 , 各级 农经 管理 干部 也 都 做 了 大量 的 工作 , 在 一定 程度 上 规范 了 农村 的 财务 行为 , 但 在实践中 仍然 存在 一些 问题 . 本文 分析 了 我国 农村 财务管理 的 现状 及其 原因 , 提出 了 完善 农村 财务管理 制度 体系 的 对策 .",农村_财务管理_现状_原因_对策
"对 地基 震陷 震害 及其 影响 因素 进行 了 简单 总结 , 整理 分析 了 软土 震陷 的 有关 规范 ； 结合 工程 实际 钻孔 对比 讨论 了 软土 震陷 不同 规范 方法 的 优劣 , 提出 了 基于 “ 两 台阶 的 缩小 范围 量化 ” 的 软土 震陷 判别 方法 并 进行 了 验证 及 工程 应用 .",软土_震陷_方法_应用
"根据 筒体 跨间 载荷 在 轮带 处筒体 横截面 产生 的 剪力 流 特性 及 轮带 处筒体 的 变形 与 平衡条件 , 建立 了 计算 轮带 与 筒体 间接 触角 及 接触压力 分布 的 数学模型 , 得出 了 变 载荷 及变 间隙 条件 下 轮带 与 筒体 的 接触角 及筒体 对 轮带 的 接触压力 分布 规律 : 支承 载荷 增加 , 轮带 与 筒体 的 接触角 和 最大 接触压力 均 基本 按 线性关系 增大 ; 间隙 越大 , 接触角 愈小 , 单位 接触面 上 的 压力 增加 .",轮带_接触角_接触压力
